,Ch
0,"['Zerling', 'Overlord', 'Zerling', 'Trabajador', 'Trabajador', 'Overlord', 'Zerling', 'Trabajador', 'Zerling', 'Expandirse', 'Zerling', 'Zerling', 'Hydralisk', 'Trabajador', 'Zerling', 'Zerling', 'Hydralisk', 'Overlord', 'Zerling', 'Expandirse', 'Overlord', 'Expandirse', 'Overlord', 'Overlord', 'Hydralisk', 'Expandirse', 'Trabajador', 'Trabajador', 'Zerling', 'Hydralisk', 'Trabajador', 'Zerling', 'Zerling', 'Zerling', 'Zerling', 'Zerling', 'Hydralisk', 'Overlord', 'Zerling', 'Zerling', 'Expandirse', 'Overlord', 'Zerling', 'Overlord', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Expandirse', 'Hydralisk', 'Expandirse', 'Overlord', 'Hydralisk', 'Overlord', 'Trabajador', 'Expandirse', 'Hydralisk', 'Trabajador', 'Zerling', 'Expandirse', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Overlord', 'Trabajador', 'Overlord', 'Overlord', 'Expandirse', 'Zerling', 'Trabajador', 'Trabajador', 'Zerling', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Zerling', 'Expandirse', 'Zerling', 'Overlord', 'Expandirse', 'Trabajador', 'Trabajador', 'Trabajador', 'Hydralisk', 'Hydralisk', 'Zerling', 'Zerling', 'Overlord', 'Zerling', 'Overlord', 'Hydralisk', 'Trabajador', 'Trabajador', 'Trabajador', 'Zerling', 'Overlord', 'Hydralisk', 'Overlord', 'Hydralisk', 'Expandirse', 'Trabajador', 'Overlord', 'Hydralisk', 'Hydralisk', 'Trabajador', 'Zerling', 'Hydralisk', 'Trabajador', 'Expandirse', 'Hydralisk', 'Zerling', 'Hydralisk', 'Trabajador', 'Overlord', 'Trabajador', 'Zerling', 'Hydralisk', 'Overlord', 'Zerling', 'Zerling', 'Overlord', 'Overlord', 'Zerling', 'Zerling', 'Zerling', 'Trabajador', 'Trabajador', 'Overlord', 'Hydralisk', 'Overlord', 'Overlord', 'Zerling', 'Zerling', 'Expandirse', 'Expandirse', 'Overlord', 'Zerling', 'Overlord', 'Overlord', 'Zerling', 'Trabajador', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Overlord', 'Trabajador', 'Trabajador', 'Hydralisk', 'Expandirse', 'Trabajador', 'Hydralisk', 'Trabajador', 'Expandirse', 'Expandirse', 'Overlord', 'Trabajador', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Trabajador', 'Expandirse', 'Trabajador', 'Trabajador', 'Zerling', 'Hydralisk', 'Overlord', 'Zerling', 'Zerling', 'Expandirse', 'Overlord', 'Overlord', 'Trabajador', 'Zerling', 'Expandirse', 'Hydralisk', 'Trabajador', 'Overlord', 'Expandirse', 'Overlord', 'Trabajador', 'Trabajador', 'Zerling', 'Expandirse', 'Overlord', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Zerling', 'Hydralisk', 'Trabajador', 'Expandirse', 'Overlord', 'Hydralisk', 'Hydralisk', 'Zerling', 'Trabajador', 'Overlord', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Overlord', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Trabajador', 'Overlord', 'Expandirse', 'Zerling', 'Hydralisk', 'Trabajador', 'Trabajador', 'Hydralisk', 'Overlord', 'Trabajador', 'Hydralisk', 'Overlord', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Expandirse', 'Overlord', 'Expandirse', 'Expandirse', 'Zerling', 'Trabajador', 'Hydralisk', 'Expandirse', 'Overlord', 'Expandirse', 'Overlord', 'Expandirse', 'Expandirse', 'Zerling', 'Hydralisk', 'Expandirse', 'Expandirse', 'Expandirse', 'Trabajador', 'Trabajador', 'Zerling', 'Hydralisk', 'Expandirse', 'Trabajador', 'Hydralisk', 'Overlord', 'Overlord', 'Zerling', 'Trabajador', 'Expandirse', 'Zerling', 'Trabajador', 'Zerling', 'Trabajador', 'Overlord', 'Zerling', 'Expandirse', 'Trabajador', 'Overlord', 'Hydralisk', 'Overlord', 'Hydralisk', 'Trabajador', 'Zerling', 'Expandirse', 'Zerling', 'Zerling', 'Trabajador', 'Zerling', 'Zerling', 'Hydralisk', 'Zerling', 'Expandirse', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Expandirse', 'Trabajador', 'Hydralisk', 'Overlord', 'Zerling', 'Overlord', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Zerling', 'Hydralisk', 'Overlord', 'Trabajador', 'Zerling', 'Hydralisk', 'Expandirse', 'Trabajador', 'Trabajador', 'Zerling', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Zerling', 'Zerling', 'Zerling', 'Expandirse', 'Hydralisk', 'Trabajador', 'Trabajador', 'Overlord', 'Hydralisk', 'Expandirse', 'Trabajador', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Trabajador', 'Expandirse', 'Overlord', 'Expandirse', 'Trabajador', 'Expandirse', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Overlord', 'Trabajador', 'Expandirse', 'Trabajador', 'Zerling', 'Expandirse', 'Expandirse', 'Zerling', 'Zerling', 'Hydralisk', 'Zerling', 'Overlord', 'Expandirse', 'Trabajador', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Trabajador', 'Overlord', 'Zerling', 'Hydralisk', 'Zerling', 'Zerling', 'Zerling', 'Overlord', 'Hydralisk', 'Trabajador', 'Overlord', 'Trabajador', 'Overlord', 'Expandirse', 'Expandirse', 'Zerling', 'Zerling', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Trabajador', 'Overlord', 'Zerling', 'Zerling', 'Expandirse', 'Trabajador', 'Trabajador', 'Hydralisk', 'Overlord', 'Overlord', 'Hydralisk', 'Expandirse', 'Trabajador', 'Zerling', 'Overlord', 'Expandirse', 'Trabajador', 'Expandirse', 'Zerling', 'Hydralisk', 'Expandirse', 'Trabajador', 'Hydralisk', 'Overlord', 'Zerling', 'Overlord', 'Overlord', 'Overlord', 'Expandirse', 'Zerling', 'Trabajador', 'Overlord', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Trabajador', 'Zerling', 'Zerling', 'Overlord', 'Zerling', 'Zerling', 'Overlord', 'Hydralisk', 'Overlord', 'Hydralisk', 'Expandirse', 'Overlord', 'Zerling', 'Overlord', 'Overlord', 'Zerling', 'Overlord', 'Overlord', 'Overlord', 'Hydralisk', 'Trabajador', 'Zerling', 'Zerling', 'Hydralisk', 'Overlord', 'Zerling', 'Hydralisk', 'Zerling', 'Zerling', 'Hydralisk', 'Overlord', 'Expandirse', 'Expandirse', 'Trabajador', 'Expandirse', 'Expandirse', 'Trabajador', 'Trabajador', 'Expandirse', 'Hydralisk', 'Expandirse', 'Expandirse', 'Expandirse', 'Trabajador', 'Overlord', 'Expandirse', 'Expandirse', 'Trabajador', 'Overlord', 'Zerling', 'Expandirse', 'Overlord', 'Overlord', 'Expandirse', 'Expandirse', 'Overlord', 'Hydralisk', 'Hydralisk', 'Trabajador', 'Expandirse', 'Overlord', 'Trabajador', 'Trabajador', 'Overlord', 'Expandirse', 'Overlord', 'Expandirse', 'Zerling', 'Hydralisk', 'Zerling', 'Overlord', 'Zerling', 'Expandirse', 'Overlord', 'Expandirse', 'Zerling', 'Zerling', 'Expandirse', 'Expandirse', 'Trabajador', 'Overlord', 'Expandirse', 'Overlord', 'Trabajador', 'Zerling', 'Zerling', 'Trabajador', 'Overlord', 'Overlord', 'Zerling', 'Expandirse', 'Overlord', 'Zerling', 'Zerling', 'Expandirse', 'Trabajador', 'Overlord', 'Trabajador', 'Expandirse', 'Expandirse', 'Expandirse', 'Zerling', 'Zerling', 'Zerling', 'Hydralisk', 'Zerling', 'Zerling', 'Expandirse', 'Hydralisk', 'Trabajador', 'Expandirse', 'Expandirse', 'Trabajador', 'Overlord', 'Hydralisk', 'Overlord', 'Zerling', 'Overlord', 'Zerling', 'Hydralisk', 'Expandirse', 'Expandirse', 'Overlord', 'Overlord', 'Zerling', 'Overlord', 'Hydralisk', 'Expandirse', 'Overlord', 'Hydralisk', 'Expandirse', 'Overlord', 'Hydralisk', 'Hydralisk', 'Zerling', 'Trabajador', 'Trabajador', 'Trabajador', 'Zerling', 'Overlord', 'Zerling', 'Trabajador', 'Hydralisk', 'Zerling', 'Trabajador', 'Expandirse', 'Trabajador', 'Expandirse', 'Expandirse', 'Zerling', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Trabajador', 'Trabajador', 'Overlord', 'Overlord', 'Overlord', 'Expandirse', 'Trabajador', 'Expandirse', 'Overlord', 'Hydralisk', 'Hydralisk', 'Hydralisk', 'Zerling', 'Zerling', 'Hydralisk', 'Expandirse', 'Trabajador', 'Overlord', 'Hydralisk', 'Trabajador', 'Overlord', 'Hydralisk', 'Zerling', 'Overlord', 'Hydralisk', 'Trabajador', 'Overlord', 'Trabajador', 'Expandirse', 'Zerling', 'Overlord', 'Zerling', 'Hydralisk', 'Hydralisk', 'Overlord', 'Hydralisk', 'Zerling', 'Zerling', 'Zerling', 'Overlord', 'Zerling', 'Trabajador', 'Expandirse', 'Expandirse', 'Expandirse', 'Zerling', 'Hydralisk', 'Trabajador', 'Trabajador', 'Expandirse', 'Zerling', 'Overlord', 'Expandirse', 'Trabajador', 'Overlord', 'Zerling', 'Overlord', 'Trabajador', 'Trabajador', 'Expandirse', 'Overlord', 'Expandirse', 'Zerling', 'Zerling', 'Expandirse', 'Zerling', 'Expandirse', 'Overlord', 'Trabajador', 'Zerling', 'Trabajador', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Zerling', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Trabajador', 'Expandirse', 'Hydralisk', 'Trabajador', 'Overlord', 'Overlord', 'Zerling', 'Trabajador', 'Trabajador', 'Expandirse', 'Trabajador', 'Expandirse', 'Overlord', 'Zerling', 'Overlord', 'Overlord', 'Overlord', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Zerling', 'Overlord', 'Hydralisk', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Overlord', 'Overlord', 'Hydralisk', 'Zerling', 'Overlord', 'Zerling', 'Hydralisk', 'Zerling', 'Trabajador', 'Expandirse', 'Hydralisk', 'Expandirse', 'Trabajador', 'Zerling', 'Trabajador', 'Hydralisk', 'Overlord', 'Expandirse', 'Overlord', 'Overlord', 'Zerling', 'Expandirse', 'Trabajador', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Zerling', 'Hydralisk', 'Expandirse', 'Expandirse', 'Trabajador', 'Overlord', 'Zerling', 'Zerling', 'Hydralisk', 'Zerling', 'Overlord', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Expandirse', 'Trabajador', 'Hydralisk', 'Trabajador', 'Overlord', 'Hydralisk', 'Trabajador', 'Zerling', 'Hydralisk', 'Expandirse', 'Overlord', 'Expandirse', 'Trabajador', 'Zerling', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Expandirse', 'Overlord', 'Zerling', 'Overlord', 'Overlord', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Hydralisk', 'Zerling', 'Hydralisk', 'Trabajador', 'Zerling', 'Trabajador', 'Expandirse', 'Zerling', 'Hydralisk', 'Expandirse', 'Trabajador', 'Overlord', 'Expandirse', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Zerling', 'Zerling', 'Hydralisk', 'Zerling', 'Zerling', 'Trabajador', 'Expandirse', 'Hydralisk', 'Trabajador', 'Zerling', 'Expandirse', 'Zerling', 'Expandirse', 'Hydralisk', 'Expandirse', 'Overlord', 'Zerling', 'Overlord', 'Expandirse', 'Zerling', 'Zerling', 'Overlord', 'Zerling', 'Zerling', 'Trabajador', 'Hydralisk', 'Expandirse', 'Expandirse', 'Hydralisk', 'Zerling', 'Zerling', 'Hydralisk', 'Expandirse', 'Overlord', 'Trabajador', 'Overlord', 'Trabajador', 'Trabajador', 'Trabajador', 'Expandirse', 'Hydralisk', 'Zerling', 'Hydralisk', 'Overlord', 'Overlord', 'Overlord', 'Zerling', 'Trabajador', 'Expandirse', 'Zerling', 'Expandirse', 'Expandirse', 'Hydralisk', 'Expandirse', 'Zerling', 'Overlord', 'Hydralisk', 'Zerling', 'Hydralisk', 'Hydralisk', 'Zerling', 'Zerling', 'Overlord', 'Expandirse', 'Hydralisk', 'Expandirse', 'Overlord', 'Zerling', 'Zerling', 'Trabajador', 'Zerling', 'Zerling', 'Zerling', 'Hydralisk', 'Overlord', 'Expandirse', 'Zerling', 'Overlord', 'Zerling', 'Hydralisk', 'Overlord', 'Overlord', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Zerling', 'Hydralisk', 'Overlord', 'Expandirse', 'Overlord', 'Trabajador', 'Trabajador', 'Overlord', 'Trabajador', 'Trabajador', 'Hydralisk', 'Hydralisk', 'Overlord', 'Zerling', 'Expandirse', 'Zerling', 'Overlord', 'Trabajador', 'Hydralisk', 'Overlord', 'Expandirse', 'Trabajador', 'Trabajador', 'Hydralisk', 'Zerling', 'Zerling', 'Hydralisk', 'Expandirse', 'Overlord', 'Overlord', 'Overlord', 'Expandirse', 'Zerling', 'Trabajador', 'Expandirse', 'Overlord', 'Trabajador', 'Trabajador', 'Expandirse', 'Hydralisk', 'Overlord', 'Trabajador', 'Overlord', 'Hydralisk', 'Overlord', 'Expandirse', 'Hydralisk', 'Expandirse', 'Trabajador', 'Trabajador', 'Expandirse', 'Overlord', 'Overlord', 'Trabajador', 'Hydralisk', 'Expandirse', 'Expandirse', 'Zerling', 'Zerling', 'Zerling', 'Hydralisk', 'Expandirse', 'Zerling', 'Zerling', 'Expandirse', 'Expandirse', 'Trabajador', 'Trabajador', 'Zerling', 'Overlord', 'Expandirse', 'Expandirse', 'Expandirse', 'Hydralisk', 'Zerling', 'Expandirse', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Hydralisk', 'Zerling', 'Expandirse', 'Zerling', 'Zerling', 'Expandirse', 'Zerling', 'Zerling', 'Overlord', 'Expandirse', 'Overlord', 'Zerling', 'Trabajador', 'Expandirse', 'Zerling', 'Overlord', 'Expandirse', 'Expandirse', 'Hydralisk', 'Overlord', 'Trabajador', 'Hydralisk', 'Overlord', 'Overlord', 'Overlord', 'Hydralisk', 'Trabajador', 'Hydralisk', 'Hydralisk', 'Expandirse', 'Trabajador', 'Zerling', 'Zerling', 'Trabajador', 'Hydralisk', 'Overlord', 'Trabajador', 'Expandirse', 'Overlord', 'Trabajador', 'Hydralisk', 'Zerling', 'Expandirse', 'Zerling', 'Trabajador', 'Trabajador', 'Overlord', 'Expandirse', 'Zerling', 'Overlord', 'Zerling', 'Expandirse', 'Expandirse', 'Hydralisk', 'Overlord', 'Overlord', 'Zerling', 'Expandirse', 'Expandirse', 'Expandirse', 'Trabajador', 'Expandirse', 'Trabajador', 'Trabajador', 'Hydralisk', 'Overlord', 'Hydralisk', 'Zerling', 'Zerling', 'Overlord', 'Hydralisk', 'Zerling', 'Overlord', 'Zerling', 'Overlord', 'Trabajador']"
